sample_index,t_seconds,raw,voltage_v,current_a
30521,1.361702,0,0.000000,-13.513514
30522,1.361746,0,0.000000,-13.513514
30523,1.361789,0,0.000000,-13.513514
30524,1.361832,0,0.000000,-13.513514
30525,1.361882,0,0.000000,-13.513514
30526,1.361926,0,0.000000,-13.513514
30527,1.361969,0,0.000000,-13.513514
30528,1.362012,0,0.000000,-13.513514
30529,1.362055,0,0.000000,-13.513514
30530,1.362099,0,0.000000,-13.513514
30531,1.362150,0,0.000000,-13.513514
30532,1.362193,0,0.000000,-13.513514
30533,1.362236,0,0.000000,-13.513514
30534,1.362279,0,0.000000,-13.513514
30535,1.362322,0,0.000000,-13.513514
30536,1.362365,0,0.000000,-13.513514
30537,1.362448,0,0.000000,-13.513514
30538,1.362492,0,0.000000,-13.513514
30539,1.362537,0,0.000000,-13.513514
30540,1.362581,0,0.000000,-13.513514
30541,1.362624,0,0.000000,-13.513514
30542,1.362667,0,0.000000,-13.513514
30543,1.362710,0,0.000000,-13.513514
30544,1.362753,0,0.000000,-13.513514
30545,1.362796,0,0.000000,-13.513514
30546,1.362840,0,0.000000,-13.513514
30547,1.362883,0,0.000000,-13.513514
30548,1.362926,0,0.000000,-13.513514
30549,1.362969,0,0.000000,-13.513514
30550,1.363012,0,0.000000,-13.513514
30551,1.363055,0,0.000000,-13.513514
30552,1.363098,0,0.000000,-13.513514
30553,1.363150,0,0.000000,-13.513514
30554,1.363194,0,0.000000,-13.513514
30555,1.363237,0,0.000000,-13.513514
30556,1.363280,0,0.000000,-13.513514
30557,1.363323,0,0.000000,-13.513514
30558,1.363366,0,0.000000,-13.513514
30559,1.363417,0,0.000000,-13.513514
30560,1.363461,0,0.000000,-13.513514
30561,1.363504,0,0.000000,-13.513514
30562,1.363547,0,0.000000,-13.513514
30563,1.363590,0,0.000000,-13.513514
30564,1.363634,0,0.000000,-13.513514
30565,1.363677,0,0.000000,-13.513514
30566,1.363720,0,0.000000,-13.513514
30567,1.363763,0,0.000000,-13.513514
30568,1.363806,0,0.000000,-13.513514
30569,1.363850,0,0.000000,-13.513514
30570,1.363917,0,0.000000,-13.513514
30571,1.363963,0,0.000000,-13.513514
30572,1.364006,0,0.000000,-13.513514
30573,1.364049,0,0.000000,-13.513514
30574,1.364092,0,0.000000,-13.513514
30575,1.364135,0,0.000000,-13.513514
30576,1.364179,0,0.000000,-13.513514
30577,1.364222,0,0.000000,-13.513514
30578,1.364266,0,0.000000,-13.513514
30579,1.364309,0,0.000000,-13.513514
30580,1.364352,0,0.000000,-13.513514
30581,1.364395,0,0.000000,-13.513514
30582,1.364438,0,0.000000,-13.513514
30583,1.364481,0,0.000000,-13.513514
30584,1.364524,0,0.000000,-13.513514
30585,1.364568,0,0.000000,-13.513514
30586,1.364611,0,0.000000,-13.513514
30587,1.364654,0,0.000000,-13.513514
30588,1.364697,0,0.000000,-13.513514
30589,1.364740,0,0.000000,-13.513514
30590,1.364783,0,0.000000,-13.513514
30591,1.364827,0,0.000000,-13.513514
30592,1.364870,0,0.000000,-13.513514
30593,1.364913,0,0.000000,-13.513514
30594,1.364956,0,0.000000,-13.513514
30595,1.364999,0,0.000000,-13.513514
30596,1.365042,0,0.000000,-13.513514
30597,1.365085,0,0.000000,-13.513514
30598,1.365128,0,0.000000,-13.513514
30599,1.365171,0,0.000000,-13.513514
30600,1.365214,0,0.000000,-13.513514
30601,1.365258,0,0.000000,-13.513514
30602,1.365302,0,0.000000,-13.513514
30603,1.365345,0,0.000000,-13.513514
30604,1.365388,0,0.000000,-13.513514
30605,1.365431,0,0.000000,-13.513514
30606,1.365474,0,0.000000,-13.513514
30607,1.365517,0,0.000000,-13.513514
30608,1.365560,0,0.000000,-13.513514
30609,1.365603,0,0.000000,-13.513514
30610,1.365645,0,0.000000,-13.513514
30611,1.365689,0,0.000000,-13.513514
30612,1.365732,0,0.000000,-13.513514
30613,1.365775,0,0.000000,-13.513514
30614,1.365819,0,0.000000,-13.513514
30615,1.365862,0,0.000000,-13.513514
30616,1.365905,0,0.000000,-13.513514
30617,1.365948,0,0.000000,-13.513514
30618,1.365992,0,0.000000,-13.513514
30619,1.366035,0,0.000000,-13.513514
30620,1.366078,0,0.000000,-13.513514
30621,1.366121,0,0.000000,-13.513514
30622,1.366164,0,0.000000,-13.513514
30623,1.366207,0,0.000000,-13.513514
30624,1.366250,0,0.000000,-13.513514
30625,1.366293,0,0.000000,-13.513514
30626,1.366336,0,0.000000,-13.513514
30627,1.366379,0,0.000000,-13.513514
30628,1.366422,0,0.000000,-13.513514
30629,1.366464,0,0.000000,-13.513514
30630,1.366509,0,0.000000,-13.513514
30631,1.366552,0,0.000000,-13.513514
30632,1.366595,0,0.000000,-13.513514
30633,1.366638,0,0.000000,-13.513514
30634,1.366680,0,0.000000,-13.513514
30635,1.366723,0,0.000000,-13.513514
30636,1.366766,0,0.000000,-13.513514
30637,1.366818,0,0.000000,-13.513514
30638,1.366861,0,0.000000,-13.513514
30639,1.366904,0,0.000000,-13.513514
30640,1.366947,0,0.000000,-13.513514
30641,1.366990,0,0.000000,-13.513514
30642,1.367034,0,0.000000,-13.513514
30643,1.367085,0,0.000000,-13.513514
30644,1.367128,0,0.000000,-13.513514
30645,1.367171,0,0.000000,-13.513514
30646,1.367215,0,0.000000,-13.513514
30647,1.367258,0,0.000000,-13.513514
30648,1.367301,0,0.000000,-13.513514
30649,1.367344,0,0.000000,-13.513514
30650,1.367387,0,0.000000,-13.513514
30651,1.367430,0,0.000000,-13.513514
30652,1.367473,0,0.000000,-13.513514
30653,1.367517,0,0.000000,-13.513514
30654,1.367559,0,0.000000,-13.513514
30655,1.367602,0,0.000000,-13.513514
30656,1.367645,0,0.000000,-13.513514
30657,1.367688,0,0.000000,-13.513514
30658,1.367731,0,0.000000,-13.513514
30659,1.367774,0,0.000000,-13.513514
30660,1.367817,0,0.000000,-13.513514
30661,1.367860,0,0.000000,-13.513514
30662,1.367928,0,0.000000,-13.513514
30663,1.367973,0,0.000000,-13.513514
30664,1.368017,0,0.000000,-13.513514
30665,1.368060,0,0.000000,-13.513514
30666,1.368109,0,0.000000,-13.513514
30667,1.368152,0,0.000000,-13.513514
30668,1.368195,0,0.000000,-13.513514
30669,1.368238,0,0.000000,-13.513514
30670,1.368281,0,0.000000,-13.513514
30671,1.368324,0,0.000000,-13.513514
30672,1.368367,0,0.000000,-13.513514
30673,1.368410,0,0.000000,-13.513514
30674,1.368453,0,0.000000,-13.513514
30675,1.368496,0,0.000000,-13.513514
30676,1.368539,0,0.000000,-13.513514
30677,1.368582,0,0.000000,-13.513514
30678,1.368625,0,0.000000,-13.513514
30679,1.368668,0,0.000000,-13.513514
30680,1.368711,0,0.000000,-13.513514
30681,1.368754,0,0.000000,-13.513514
30682,1.368797,0,0.000000,-13.513514
30683,1.368840,0,0.000000,-13.513514
30684,1.368883,0,0.000000,-13.513514
30685,1.368926,0,0.000000,-13.513514
30686,1.368971,0,0.000000,-13.513514
30687,1.369014,0,0.000000,-13.513514
30688,1.369057,0,0.000000,-13.513514
30689,1.369100,0,0.000000,-13.513514
30690,1.369151,0,0.000000,-13.513514
30691,1.369195,0,0.000000,-13.513514
30692,1.369237,0,0.000000,-13.513514
30693,1.369281,0,0.000000,-13.513514
30694,1.369324,0,0.000000,-13.513514
30695,1.369367,0,0.000000,-13.513514
30696,1.369418,0,0.000000,-13.513514
30697,1.369461,0,0.000000,-13.513514
30698,1.369504,0,0.000000,-13.513514
30699,1.369547,0,0.000000,-13.513514
30700,1.369590,0,0.000000,-13.513514
30701,1.369633,0,0.000000,-13.513514
30702,1.369684,0,0.000000,-13.513514
30703,1.369727,0,0.000000,-13.513514
30704,1.369770,0,0.000000,-13.513514
30705,1.369813,0,0.000000,-13.513514
30706,1.369856,0,0.000000,-13.513514
30707,1.369899,0,0.000000,-13.513514
30708,1.369950,0,0.000000,-13.513514
30709,1.369994,0,0.000000,-13.513514
30710,1.370041,0,0.000000,-13.513514
30711,1.370085,0,0.000000,-13.513514
30712,1.370128,0,0.000000,-13.513514
30713,1.370171,0,0.000000,-13.513514
30714,1.370214,0,0.000000,-13.513514
30715,1.370257,0,0.000000,-13.513514
30716,1.370300,0,0.000000,-13.513514
30717,1.370344,0,0.000000,-13.513514
30718,1.370387,0,0.000000,-13.513514
30719,1.370430,0,0.000000,-13.513514
30720,1.370473,0,0.000000,-13.513514
30721,1.370516,0,0.000000,-13.513514
30722,1.370559,0,0.000000,-13.513514
30723,1.370602,0,0.000000,-13.513514
30724,1.370645,0,0.000000,-13.513514
30725,1.370688,0,0.000000,-13.513514
30726,1.370731,0,0.000000,-13.513514
30727,1.370775,0,0.000000,-13.513514
30728,1.370819,0,0.000000,-13.513514
30729,1.370862,0,0.000000,-13.513514
30730,1.370905,0,0.000000,-13.513514
30731,1.370947,0,0.000000,-13.513514
30732,1.370991,0,0.000000,-13.513514
30733,1.371034,0,0.000000,-13.513514
30734,1.371077,0,0.000000,-13.513514
30735,1.371120,0,0.000000,-13.513514
30736,1.371163,0,0.000000,-13.513514
30737,1.371206,0,0.000000,-13.513514
30738,1.371250,0,0.000000,-13.513514
30739,1.371293,0,0.000000,-13.513514
30740,1.371336,0,0.000000,-13.513514
30741,1.371379,0,0.000000,-13.513514
30742,1.371422,0,0.000000,-13.513514
30743,1.371465,0,0.000000,-13.513514
30744,1.371508,0,0.000000,-13.513514
30745,1.371551,0,0.000000,-13.513514
30746,1.371594,0,0.000000,-13.513514
30747,1.371637,0,0.000000,-13.513514
30748,1.371681,0,0.000000,-13.513514
30749,1.371724,0,0.000000,-13.513514
30750,1.371767,0,0.000000,-13.513514
30751,1.371810,0,0.000000,-13.513514
30752,1.371853,0,0.000000,-13.513514
30753,1.371960,0,0.000000,-13.513514
30754,1.372005,0,0.000000,-13.513514
30755,1.372049,0,0.000000,-13.513514
30756,1.372093,0,0.000000,-13.513514
30757,1.372136,0,0.000000,-13.513514
30758,1.372179,0,0.000000,-13.513514
30759,1.372222,0,0.000000,-13.513514
30760,1.372265,0,0.000000,-13.513514
30761,1.372308,0,0.000000,-13.513514
30762,1.372351,0,0.000000,-13.513514
30763,1.372394,0,0.000000,-13.513514
30764,1.372437,0,0.000000,-13.513514
30765,1.372480,0,0.000000,-13.513514
30766,1.372523,0,0.000000,-13.513514
30767,1.372566,0,0.000000,-13.513514
30768,1.372617,0,0.000000,-13.513514
30769,1.372660,0,0.000000,-13.513514
30770,1.372704,0,0.000000,-13.513514
30771,1.372747,0,0.000000,-13.513514
30772,1.372791,0,0.000000,-13.513514
30773,1.372834,0,0.000000,-13.513514
30774,1.372877,0,0.000000,-13.513514
30775,1.372920,0,0.000000,-13.513514
30776,1.372963,0,0.000000,-13.513514
30777,1.373006,0,0.000000,-13.513514
30778,1.373050,0,0.000000,-13.513514
30779,1.373093,0,0.000000,-13.513514
30780,1.373136,0,0.000000,-13.513514
30781,1.373179,0,0.000000,-13.513514
30782,1.373222,0,0.000000,-13.513514
30783,1.373265,0,0.000000,-13.513514
30784,1.373308,0,0.000000,-13.513514
30785,1.373351,0,0.000000,-13.513514
30786,1.373395,0,0.000000,-13.513514
30787,1.373438,0,0.000000,-13.513514
30788,1.373481,0,0.000000,-13.513514
30789,1.373524,0,0.000000,-13.513514
30790,1.373567,0,0.000000,-13.513514
30791,1.373610,0,0.000000,-13.513514
30792,1.373653,0,0.000000,-13.513514
30793,1.373696,0,0.000000,-13.513514
30794,1.373740,0,0.000000,-13.513514
30795,1.373783,0,0.000000,-13.513514
30796,1.373826,0,0.000000,-13.513514
30797,1.373869,0,0.000000,-13.513514
30798,1.373912,0,0.000000,-13.513514
30799,1.373955,0,0.000000,-13.513514
30800,1.373998,0,0.000000,-13.513514
30801,1.374040,0,0.000000,-13.513514
30802,1.374084,0,0.000000,-13.513514
30803,1.374127,0,0.000000,-13.513514
30804,1.374170,0,0.000000,-13.513514
30805,1.374213,0,0.000000,-13.513514
30806,1.374256,0,0.000000,-13.513514
30807,1.374300,0,0.000000,-13.513514
30808,1.374350,0,0.000000,-13.513514
30809,1.374394,0,0.000000,-13.513514
30810,1.374436,0,0.000000,-13.513514
30811,1.374479,0,0.000000,-13.513514
30812,1.374523,0,0.000000,-13.513514
30813,1.374565,0,0.000000,-13.513514
30814,1.374616,0,0.000000,-13.513514
30815,1.374660,0,0.000000,-13.513514
30816,1.374703,0,0.000000,-13.513514
30817,1.374747,0,0.000000,-13.513514
30818,1.374791,0,0.000000,-13.513514
30819,1.374834,0,0.000000,-13.513514
30820,1.374877,0,0.000000,-13.513514
30821,1.374920,0,0.000000,-13.513514
30822,1.374963,0,0.000000,-13.513514
30823,1.375006,0,0.000000,-13.513514
30824,1.375050,0,0.000000,-13.513514
30825,1.375092,0,0.000000,-13.513514
30826,1.375136,0,0.000000,-13.513514
30827,1.375179,0,0.000000,-13.513514
30828,1.375222,0,0.000000,-13.513514
30829,1.375265,0,0.000000,-13.513514
30830,1.375309,0,0.000000,-13.513514
30831,1.375352,0,0.000000,-13.513514
30832,1.375395,0,0.000000,-13.513514
30833,1.375438,0,0.000000,-13.513514
30834,1.375481,0,0.000000,-13.513514
30835,1.375524,0,0.000000,-13.513514
30836,1.375567,0,0.000000,-13.513514
30837,1.375610,0,0.000000,-13.513514
30838,1.375653,0,0.000000,-13.513514
30839,1.375696,0,0.000000,-13.513514
30840,1.375739,0,0.000000,-13.513514
30841,1.375782,0,0.000000,-13.513514
30842,1.375825,0,0.000000,-13.513514
30843,1.375868,0,0.000000,-13.513514
30844,1.375937,0,0.000000,-13.513514
30845,1.375980,0,0.000000,-13.513514
30846,1.376024,0,0.000000,-13.513514
30847,1.376068,0,0.000000,-13.513514
30848,1.376111,0,0.000000,-13.513514
30849,1.376154,0,0.000000,-13.513514
30850,1.376196,0,0.000000,-13.513514
30851,1.376239,0,0.000000,-13.513514
30852,1.376282,0,0.000000,-13.513514
30853,1.376325,0,0.000000,-13.513514
30854,1.376368,0,0.000000,-13.513514
30855,1.376412,0,0.000000,-13.513514
30856,1.376455,0,0.000000,-13.513514
30857,1.376498,0,0.000000,-13.513514
30858,1.376549,0,0.000000,-13.513514
30859,1.376592,0,0.000000,-13.513514
30860,1.376635,0,0.000000,-13.513514
30861,1.376678,0,0.000000,-13.513514
30862,1.376722,0,0.000000,-13.513514
30863,1.376765,0,0.000000,-13.513514
30864,1.376817,0,0.000000,-13.513514
30865,1.376860,0,0.000000,-13.513514
30866,1.376903,0,0.000000,-13.513514
30867,1.376945,0,0.000000,-13.513514
30868,1.376989,0,0.000000,-13.513514
30869,1.377032,0,0.000000,-13.513514
30870,1.377083,0,0.000000,-13.513514
30871,1.377126,0,0.000000,-13.513514
30872,1.377169,0,0.000000,-13.513514
30873,1.377213,0,0.000000,-13.513514
30874,1.377256,0,0.000000,-13.513514
30875,1.377300,0,0.000000,-13.513514
30876,1.377345,0,0.000000,-13.513514
30877,1.377390,0,0.000000,-13.513514
30878,1.377435,0,0.000000,-13.513514
30879,1.377480,0,0.000000,-13.513514
30880,1.377525,0,0.000000,-13.513514
30881,1.377569,0,0.000000,-13.513514
30882,1.377618,0,0.000000,-13.513514
30883,1.377662,0,0.000000,-13.513514
30884,1.377708,0,0.000000,-13.513514
30885,1.377751,0,0.000000,-13.513514
30886,1.377795,0,0.000000,-13.513514
30887,1.377839,0,0.000000,-13.513514
30888,1.377882,0,0.000000,-13.513514
30889,1.377926,0,0.000000,-13.513514
30890,1.377968,0,0.000000,-13.513514
30891,1.378012,0,0.000000,-13.513514
30892,1.378055,0,0.000000,-13.513514
30893,1.378098,0,0.000000,-13.513514
30894,1.378149,0,0.000000,-13.513514
30895,1.378192,0,0.000000,-13.513514
30896,1.378235,0,0.000000,-13.513514
30897,1.378278,0,0.000000,-13.513514
30898,1.378321,0,0.000000,-13.513514
30899,1.378364,0,0.000000,-13.513514
30900,1.378415,0,0.000000,-13.513514
30901,1.378458,0,0.000000,-13.513514
30902,1.378504,0,0.000000,-13.513514
30903,1.378547,0,0.000000,-13.513514
30904,1.378590,0,0.000000,-13.513514
30905,1.378633,0,0.000000,-13.513514
30906,1.378683,0,0.000000,-13.513514
30907,1.378727,0,0.000000,-13.513514
30908,1.378769,0,0.000000,-13.513514
30909,1.378812,0,0.000000,-13.513514
30910,1.378855,0,0.000000,-13.513514
30911,1.378898,0,0.000000,-13.513514
30912,1.378949,0,0.000000,-13.513514
30913,1.378992,0,0.000000,-13.513514
30914,1.379034,0,0.000000,-13.513514
30915,1.379077,0,0.000000,-13.513514
30916,1.379120,0,0.000000,-13.513514
30917,1.379163,0,0.000000,-13.513514
30918,1.379206,0,0.000000,-13.513514
30919,1.379249,0,0.000000,-13.513514
30920,1.379291,0,0.000000,-13.513514
30921,1.379334,0,0.000000,-13.513514
30922,1.379377,0,0.000000,-13.513514
30923,1.379420,0,0.000000,-13.513514
30924,1.379463,0,0.000000,-13.513514
30925,1.379506,0,0.000000,-13.513514
30926,1.379554,0,0.000000,-13.513514
30927,1.379598,0,0.000000,-13.513514
30928,1.379641,0,0.000000,-13.513514
30929,1.379684,0,0.000000,-13.513514
30930,1.379727,0,0.000000,-13.513514
30931,1.379770,0,0.000000,-13.513514
30932,1.379813,0,0.000000,-13.513514
30933,1.379856,0,0.000000,-13.513514
30934,1.379932,0,0.000000,-13.513514
30935,1.379978,0,0.000000,-13.513514
30936,1.380021,0,0.000000,-13.513514
30937,1.380064,0,0.000000,-13.513514
30938,1.380106,0,0.000000,-13.513514
30939,1.380149,0,0.000000,-13.513514
30940,1.380192,0,0.000000,-13.513514
30941,1.380235,0,0.000000,-13.513514
30942,1.380278,0,0.000000,-13.513514
30943,1.380322,0,0.000000,-13.513514
30944,1.380365,0,0.000000,-13.513514
30945,1.380416,0,0.000000,-13.513514
30946,1.380459,0,0.000000,-13.513514
30947,1.380502,0,0.000000,-13.513514
30948,1.380545,0,0.000000,-13.513514
30949,1.380588,0,0.000000,-13.513514
30950,1.380631,0,0.000000,-13.513514
30951,1.380682,0,0.000000,-13.513514
30952,1.380725,0,0.000000,-13.513514
30953,1.380768,0,0.000000,-13.513514
30954,1.380812,0,0.000000,-13.513514
30955,1.380855,0,0.000000,-13.513514
30956,1.380898,0,0.000000,-13.513514
30957,1.380949,0,0.000000,-13.513514
30958,1.380992,0,0.000000,-13.513514
30959,1.381035,0,0.000000,-13.513514
30960,1.381078,0,0.000000,-13.513514
30961,1.381121,0,0.000000,-13.513514
30962,1.381164,0,0.000000,-13.513514
30963,1.381215,0,0.000000,-13.513514
30964,1.381258,0,0.000000,-13.513514
30965,1.381301,0,0.000000,-13.513514
30966,1.381344,0,0.000000,-13.513514
30967,1.381387,0,0.000000,-13.513514
30968,1.381429,0,0.000000,-13.513514
30969,1.381520,0,0.000000,-13.513514
30970,1.381565,0,0.000000,-13.513514
30971,1.381610,0,0.000000,-13.513514
30972,1.381654,0,0.000000,-13.513514
30973,1.381697,0,0.000000,-13.513514
30974,1.381748,0,0.000000,-13.513514
30975,1.381791,0,0.000000,-13.513514
30976,1.381834,0,0.000000,-13.513514
30977,1.381877,0,0.000000,-13.513514
30978,1.381920,0,0.000000,-13.513514
30979,1.381963,0,0.000000,-13.513514
30980,1.382014,0,0.000000,-13.513514
30981,1.382057,0,0.000000,-13.513514
30982,1.382100,0,0.000000,-13.513514
30983,1.382144,0,0.000000,-13.513514
30984,1.382187,0,0.000000,-13.513514
30985,1.382230,0,0.000000,-13.513514
30986,1.382281,0,0.000000,-13.513514
30987,1.382324,0,0.000000,-13.513514
30988,1.382367,0,0.000000,-13.513514
30989,1.382411,0,0.000000,-13.513514
30990,1.382454,0,0.000000,-13.513514
30991,1.382497,0,0.000000,-13.513514
30992,1.382548,0,0.000000,-13.513514
30993,1.382591,0,0.000000,-13.513514
30994,1.382634,0,0.000000,-13.513514
30995,1.382677,0,0.000000,-13.513514
30996,1.382721,0,0.000000,-13.513514
30997,1.382763,0,0.000000,-13.513514
30998,1.382814,0,0.000000,-13.513514
30999,1.382857,0,0.000000,-13.513514
31000,1.382900,0,0.000000,-13.513514
31001,1.382944,0,0.000000,-13.513514
31002,1.382988,0,0.000000,-13.513514
31003,1.383031,0,0.000000,-13.513514
31004,1.383082,0,0.000000,-13.513514
31005,1.383125,0,0.000000,-13.513514
31006,1.383168,0,0.000000,-13.513514
31007,1.383211,0,0.000000,-13.513514
31008,1.383254,0,0.000000,-13.513514
31009,1.383297,0,0.000000,-13.513514
31010,1.383349,0,0.000000,-13.513514
31011,1.383392,0,0.000000,-13.513514
31012,1.383435,0,0.000000,-13.513514
31013,1.383478,0,0.000000,-13.513514
31014,1.383521,0,0.000000,-13.513514
31015,1.383564,0,0.000000,-13.513514
31016,1.383615,0,0.000000,-13.513514
31017,1.383658,0,0.000000,-13.513514
31018,1.383701,0,0.000000,-13.513514
31019,1.383745,0,0.000000,-13.513514
31020,1.383787,0,0.000000,-13.513514
31021,1.383830,0,0.000000,-13.513514
31022,1.383913,0,0.000000,-13.513514
31023,1.383964,0,0.000000,-13.513514
31024,1.384015,0,0.000000,-13.513514
31025,1.384058,0,0.000000,-13.513514
31026,1.384101,0,0.000000,-13.513514
31027,1.384144,0,0.000000,-13.513514
31028,1.384187,0,0.000000,-13.513514
31029,1.384230,0,0.000000,-13.513514
31030,1.384281,0,0.000000,-13.513514
31031,1.384324,0,0.000000,-13.513514
31032,1.384367,0,0.000000,-13.513514
31033,1.384411,0,0.000000,-13.513514
31034,1.384455,0,0.000000,-13.513514
31035,1.384498,0,0.000000,-13.513514
31036,1.384549,0,0.000000,-13.513514
31037,1.384592,0,0.000000,-13.513514
31038,1.384635,0,0.000000,-13.513514
31039,1.384678,0,0.000000,-13.513514
31040,1.384721,0,0.000000,-13.513514
31041,1.384764,0,0.000000,-13.513514
31042,1.384815,0,0.000000,-13.513514
31043,1.384859,0,0.000000,-13.513514
31044,1.384902,0,0.000000,-13.513514
31045,1.384945,0,0.000000,-13.513514
31046,1.384988,0,0.000000,-13.513514
31047,1.385031,0,0.000000,-13.513514
31048,1.385082,0,0.000000,-13.513514
31049,1.385126,0,0.000000,-13.513514
31050,1.385169,0,0.000000,-13.513514
31051,1.385212,0,0.000000,-13.513514
31052,1.385255,0,0.000000,-13.513514
31053,1.385298,0,0.000000,-13.513514
31054,1.385349,0,0.000000,-13.513514
31055,1.385392,0,0.000000,-13.513514
31056,1.385435,0,0.000000,-13.513514
31057,1.385478,0,0.000000,-13.513514
31058,1.385521,0,0.000000,-13.513514
31059,1.385564,0,0.000000,-13.513514
31060,1.385615,0,0.000000,-13.513514
31061,1.385659,0,0.000000,-13.513514
31062,1.385703,0,0.000000,-13.513514
31063,1.385746,0,0.000000,-13.513514
31064,1.385789,0,0.000000,-13.513514
31065,1.385832,0,0.000000,-13.513514
31066,1.385883,0,0.000000,-13.513514
31067,1.385927,0,0.000000,-13.513514
31068,1.385970,0,0.000000,-13.513514
31069,1.386013,0,0.000000,-13.513514
31070,1.386056,0,0.000000,-13.513514
31071,1.386099,0,0.000000,-13.513514
31072,1.386150,0,0.000000,-13.513514
31073,1.386193,0,0.000000,-13.513514
31074,1.386236,0,0.000000,-13.513514
31075,1.386279,0,0.000000,-13.513514
31076,1.386322,0,0.000000,-13.513514
31077,1.386365,0,0.000000,-13.513514
31078,1.386409,0,0.000000,-13.513514
31079,1.386452,0,0.000000,-13.513514
31080,1.386495,0,0.000000,-13.513514
31081,1.386537,0,0.000000,-13.513514
31082,1.386580,0,0.000000,-13.513514
31083,1.386624,0,0.000000,-13.513514
31084,1.386667,0,0.000000,-13.513514
31085,1.386710,0,0.000000,-13.513514
31086,1.386753,0,0.000000,-13.513514
31087,1.386796,0,0.000000,-13.513514
31088,1.386839,0,0.000000,-13.513514
31089,1.386882,0,0.000000,-13.513514
31090,1.386925,0,0.000000,-13.513514
31091,1.386969,0,0.000000,-13.513514
31092,1.387012,0,0.000000,-13.513514
31093,1.387054,0,0.000000,-13.513514
31094,1.387097,0,0.000000,-13.513514
31095,1.387148,0,0.000000,-13.513514
31096,1.387191,0,0.000000,-13.513514
31097,1.387235,0,0.000000,-13.513514
31098,1.387284,0,0.000000,-13.513514
31099,1.387327,0,0.000000,-13.513514
31100,1.387370,0,0.000000,-13.513514
31101,1.387413,0,0.000000,-13.513514
31102,1.387456,0,0.000000,-13.513514
31103,1.387499,0,0.000000,-13.513514
31104,1.387542,0,0.000000,-13.513514
31105,1.387585,0,0.000000,-13.513514
31106,1.387628,0,0.000000,-13.513514
31107,1.387671,0,0.000000,-13.513514
31108,1.387714,0,0.000000,-13.513514
31109,1.387757,0,0.000000,-13.513514
31110,1.387800,0,0.000000,-13.513514
31111,1.387843,0,0.000000,-13.513514
31112,1.387906,0,0.000000,-13.513514
31113,1.387955,0,0.000000,-13.513514
31114,1.387998,0,0.000000,-13.513514
31115,1.388041,0,0.000000,-13.513514
31116,1.388084,0,0.000000,-13.513514
31117,1.388127,0,0.000000,-13.513514
31118,1.388173,0,0.000000,-13.513514
31119,1.388216,0,0.000000,-13.513514
31120,1.388259,0,0.000000,-13.513514
31121,1.388302,0,0.000000,-13.513514
31122,1.388345,0,0.000000,-13.513514
31123,1.388388,0,0.000000,-13.513514
31124,1.388431,0,0.000000,-13.513514
31125,1.388481,0,0.000000,-13.513514
31126,1.388524,0,0.000000,-13.513514
31127,1.388567,0,0.000000,-13.513514
31128,1.388610,0,0.000000,-13.513514
31129,1.388653,0,0.000000,-13.513514
31130,1.388696,0,0.000000,-13.513514
31131,1.388739,0,0.000000,-13.513514
31132,1.388782,0,0.000000,-13.513514
31133,1.388825,0,0.000000,-13.513514
31134,1.388868,0,0.000000,-13.513514
31135,1.388911,0,0.000000,-13.513514
31136,1.388953,0,0.000000,-13.513514
31137,1.388996,0,0.000000,-13.513514
31138,1.389039,0,0.000000,-13.513514
31139,1.389082,0,0.000000,-13.513514
31140,1.389125,0,0.000000,-13.513514
31141,1.389168,0,0.000000,-13.513514
31142,1.389217,0,0.000000,-13.513514
31143,1.389260,0,0.000000,-13.513514
31144,1.389303,0,0.000000,-13.513514
31145,1.389346,0,0.000000,-13.513514
31146,1.389389,0,0.000000,-13.513514
31147,1.389432,0,0.000000,-13.513514
31148,1.389475,0,0.000000,-13.513514
31149,1.389518,0,0.000000,-13.513514
31150,1.389561,0,0.000000,-13.513514
31151,1.389604,0,0.000000,-13.513514
31152,1.389647,0,0.000000,-13.513514
31153,1.389690,0,0.000000,-13.513514
31154,1.389733,0,0.000000,-13.513514
31155,1.389776,0,0.000000,-13.513514
31156,1.389819,0,0.000000,-13.513514
31157,1.389862,0,0.000000,-13.513514
31158,1.389905,0,0.000000,-13.513514
31159,1.389948,0,0.000000,-13.513514
31160,1.389991,0,0.000000,-13.513514
31161,1.390034,0,0.000000,-13.513514
31162,1.390077,0,0.000000,-13.513514
31163,1.390120,0,0.000000,-13.513514
31164,1.390163,0,0.000000,-13.513514
31165,1.390214,0,0.000000,-13.513514
31166,1.390257,0,0.000000,-13.513514
31167,1.390300,0,0.000000,-13.513514
31168,1.390343,0,0.000000,-13.513514
31169,1.390386,0,0.000000,-13.513514
31170,1.390429,0,0.000000,-13.513514
31171,1.390480,0,0.000000,-13.513514
31172,1.390524,0,0.000000,-13.513514
31173,1.390567,0,0.000000,-13.513514
31174,1.390609,0,0.000000,-13.513514
31175,1.390652,0,0.000000,-13.513514
31176,1.390695,0,0.000000,-13.513514
31177,1.390738,0,0.000000,-13.513514
31178,1.390782,0,0.000000,-13.513514
31179,1.390825,0,0.000000,-13.513514
31180,1.390867,0,0.000000,-13.513514
31181,1.390911,0,0.000000,-13.513514
31182,1.390954,0,0.000000,-13.513514
31183,1.390996,0,0.000000,-13.513514
31184,1.391040,0,0.000000,-13.513514
31185,1.391132,0,0.000000,-13.513514
